account_id,customer_id,account_type,branch_id,open_date,current_balance_pkr,status
A510813,C106933,Current,BR1027,2025-07-05,464355.76,ACTIVE
A510814,C106934,Savings,BR1023,2022-01-16,79397.59,ACTIVE
A510815,C106934,Current,BR1017,2022-08-20,434586.67,ACTIVE
A510816,C106934,Savings,BR1017,2022-11-24,219401.19,ACTIVE
A510817,C106935,Term Deposit,BR1030,2026-10-09,1656291.53,ACTIVE
A510818,C106936,Savings,BR1034,2025-07-20,100621.69,ACTIVE
A510819,C106937,Current,BR1013,2023-03-17,506668.16,CLOSED
A510820,C106938,Savings,BR1002,2026-10-22,165359.65,ACTIVE
A510821,C106938,Savings,BR1024,2026-09-08,116217.41,CLOSED
A510822,C106938,Current,BR1010,2025-12-16,32569.05,ACTIVE
A510823,C106939,Savings,BR1017,2026-05-10,49409.5,Active
A510824,C106940,Term Deposit,BR1029,2023-11-19,753134.48,ACTIVE
A510825,C106941,Savings,BR1036,2023-11-05,188643.31,ACTIVE
A510826,C106942,Savings,BR1001,2026-05-11,1466584.61,ACTIVE
A510827,C106943,Current,BR1026,2024-05-04,109702.28,ACTIVE
A510828,C106943,Savings,BR1028,2024-06-06,91186.3,ACTIVE
A510829,C106944,Savings,BR1033,2026-07-13,136956.16,ACTIVE
A510830,C106945,Savings,BR1019,2023-12-01,306937.85,ACTIVE
A510831,C106946,Savings,BR1024,2025-01-20,452869.44,ACTIVE
A510832,C106947,Savings,BR1036,2022-11-18,64099.45,Active
A510833,C106948,Current,BR1033,2025-01-15,336914.05,ACTIVE
A510834,C106949,Savings,BR1019,2026-02-28,103324.65,Active
A510835,C106950,Current,BR1024,2025-10-26,2221412.94,Active
A510836,C106951,Savings,BR1027,2023-08-14,346119.67,ACTIVE
A510837,C106952,Current,BR1009,2026-04-22,348759.33,ACTIVE
A510838,C106952,Savings,BR1009,2026-09-26,247714.72,ACTIVE
A510839,C106953,Current,BR1020,2023-11-10,309274.47,Active
A510840,C106954,Current,BR1029,2025-05-23,1057236.56,ACTIVE
A510841,C106955,Current,BR1012,2026-02-09,94474.07,ACTIVE
A510842,C106956,Current,BR1011,2022-08-11,130562.53,Active
A510843,C106956,Savings,BR1017,2022-02-18,50289.55,ACTIVE
A510844,C106957,Savings,BR1006,2025-04-19,885187.5,ACTIVE
A510845,C106957,Current,BR1004,2025-02-17,95209.2,ACTIVE
A510846,C106957,Savings,BR1013,2025-08-02,100845.94,ACTIVE
A510847,C106958,Savings,BR1036,2025-09-19,144851.23,Active
A510848,C106959,Savings,BR1032,2024-05-21,364324.56,ACTIVE
A510849,C106959,Savings,BR1033,2023-11-17,25345.48,ACTIVE
A510850,C106960,Savings,BR1015,2023-04-27,171674.17,ACTIVE
A510851,C106960,Current,BR1034,2023-03-18,208112.66,ACTIVE
A510852,C106961,Savings,BR1006,2024-12-14,466524.14,ACTIVE
A510853,C106962,Savings,BR1004,2024-03-19,552811.84,ACTIVE
A510854,C106963,Savings,BR1007,2023-07-12,82613.49,ACTIVE
A510855,C106963,Savings,BR1021,2022-11-16,268197.31,ACTIVE
A510856,C106964,Savings,BR1009,2024-09-19,219091.29,Active
A510857,C106964,Current,BR1030,2025-04-06,723757.0,DORMANT
A510858,C106965,Current,BR1027,2026-09-18,690760.53,Dormant
A510859,C106966,Savings,BR1026,2023-09-04,235825.88,Active
A510860,C106967,Term Deposit,BR1015,2026-01-20,236770.4,ACTIVE
A510861,C106968,Current,BR1020,2022-09-05,1257887.49,ACTIVE
A510862,C106968,Current,BR1025,2022-11-20,97748.36,DORMANT
A510863,C106969,Savings,BR1017,2022-10-06,64948.25,ACTIVE
A510864,C106970,Savings,BR1008,2024-10-05,427647.09,ACTIVE
A510865,C106970,Savings,BR1007,2024-10-08,361199.68,ACTIVE
A510866,C106970,Term Deposit,BR1029,2025-02-25,1131867.74,DORMANT
A510867,C106971,Savings,BR1002,2023-09-16,269539.83,CLOSED
A510868,C106972,Savings,BR1036,2024-12-11,33311.7,ACTIVE
A510869,C106973,Current,BR1023,2024-05-04,97630.36,Active
A510870,C106973,Current,BR1003,2023-12-25,2120157.26,ACTIVE
A510871,C106974,Savings,BR1014,2025-11-09,43496.12,ACTIVE
A510872,C106975,Current,BR1034,2023-10-14,278939.05,DORMANT
A510873,C106975,Current,BR1035,2023-09-21,304018.4,DORMANT
A510874,C106975,Savings,BR1004,2024-01-07,83243.15,ACTIVE
A510875,C106976,Savings,BR1031,2023-03-22,19338.41,Active
A510876,C106976,Current,BR1006,2023-02-13,303455.21,ACTIVE
A510877,C106976,Savings,BR1011,2023-04-16,248454.04,ACTIVE
A510878,C106977,Savings,BR1027,2023-03-15,210689.71,ACTIVE
A510879,C106978,Savings,BR1020,2025-08-18,221163.85,ACTIVE
A510880,C106979,Savings,BR1018,2024-02-04,1557033.75,ACTIVE
A510881,C106980,Savings,BR1006,2024-12-25,280549.3,ACTIVE
A510882,C106981,Current,BR1023,2026-02-11,156072.43,ACTIVE
A510883,C106982,Savings,BR1004,2023-04-11,497728.91,ACTIVE
A510884,C106982,Savings,BR1026,2023-01-14,313388.6,Dormant
A510885,C106982,Term Deposit,BR1028,2023-11-28,568967.45,ACTIVE
A510886,C106983,Savings,BR1002,2026-04-11,239496.9,Active
A510887,C106984,Term Deposit,BR1020,2023-10-03,1350861.12,Active
A510888,C106985,Current,BR1012,2025-03-26,1247335.76,ACTIVE
A510889,C106986,Current,BR1018,2022-05-02,83825.26,ACTIVE
A510890,C106986,Current,BR1035,2022-01-30,165111.84,ACTIVE
A510891,C106987,Savings,BR1028,2024-07-27,164988.14,DORMANT
A510892,C106988,Current,BR1029,2024-04-26,486508.79,ACTIVE
A510893,C106989,Current,BR1012,2024-04-25,1332553.6,Active
A510894,C106990,Savings,BR1036,2025-12-19,225446.11,Active
A510895,C106990,Current,BR1024,2026-04-21,702943.87,CLOSED
A510896,C106991,Current,BR1006,2023-07-04,300448.15,ACTIVE
A510897,C106992,Term Deposit,BR1029,2025-05-31,1087573.84,ACTIVE
A510898,C106993,Current,BR1008,2025-12-03,478391.46,Active
A510899,C106994,Current,BR1033,2023-06-30,953615.0,Dormant
A510900,C106994,Savings,BR1020,2023-09-09,192459.36,ACTIVE
A510901,C106995,Current,BR1023,2025-11-07,741757.42,ACTIVE
A510902,C106996,Savings,BR1008,2024-02-14,76830.98,ACTIVE
A510903,C106996,Current,BR1034,2024-03-11,225071.29,ACTIVE
A510904,C106997,Savings,BR1017,2024-05-11,207554.85,DORMANT
A510905,C106998,Current,BR1035,2023-03-08,566795.82,Active
A510906,C106999,Savings,BR1029,2023-05-04,741973.31,Active
A510907,C107000,Savings,BR1025,2023-03-26,103245.71,ACTIVE
A510908,C107000,Savings,BR1011,2023-02-19,1079470.8,ACTIVE
A510909,C107001,Savings,BR1031,2025-09-07,936841.24,Active
A510910,C107002,Current,BR1010,2022-10-19,1311688.2,ACTIVE
A510911,C107003,Current,BR1020,2025-03-04,71620.62,ACTIVE
A510912,C107004,Current,BR1006,2025-11-06,48832.78,ACTIVE
A510913,C107004,Savings,BR1013,2024-11-05,242090.92,ACTIVE
A510914,C107005,Savings,BR1004,2025-06-17,352125.26,ACTIVE
A510915,C107005,Savings,BR1034,2026-01-26,76862.84,DORMANT
A510916,C107006,Current,BR1031,2025-04-12,226385.12,DORMANT
A510917,C107007,Current,BR1008,2022-12-28,248631.09,Dormant
A510918,C107008,Current,BR1024,2023-10-25,421127.29,ACTIVE
A510919,C107008,Savings,BR1008,2024-01-28,663249.89,Active
A510920,C107009,Savings,BR1008,2026-01-28,245778.2,ACTIVE
A510921,C107010,Savings,BR1036,2024-01-22,44895.77,ACTIVE
A510922,C107011,Savings,BR1008,2025-05-04,366029.38,ACTIVE
A510923,C107012,Savings,BR1012,2025-06-05,214287.01,ACTIVE
A510924,C107012,Savings,BR1019,2025-04-25,237835.8,ACTIVE
A510925,C107013,Savings,BR1023,2025-07-09,376134.99,Active
A510926,C107014,Savings,BR1012,2023-04-24,166486.61,ACTIVE
A510927,C107015,Savings,BR1005,2025-03-02,177454.17,Active
A510928,C107016,Savings,BR1024,2023-01-26,43804.01,ACTIVE
A510929,C107017,Current,BR1017,2026-03-19,322928.41,ACTIVE
A510930,C107017,Current,BR1023,2025-12-22,1244657.35,Active
A510931,C107018,Savings,BR1030,2023-08-18,75201.01,Active
A510932,C107019,Savings,BR1025,2024-06-06,419388.95,ACTIVE
A510933,C107019,Savings,BR1013,2024-04-25,501907.34,ACTIVE
A510934,C107020,Current,BR1001,2026-02-22,585888.59,ACTIVE
A510935,C107020,Term Deposit,BR1008,2025-07-15,2477285.64,ACTIVE
A510936,C107020,Current,BR1027,2025-12-20,709792.45,Active
A510937,C107021,Savings,BR1032,2022-07-29,154446.26,ACTIVE
A510938,C107022,Term Deposit,BR1018,2025-05-28,730197.27,Active
A510939,C107022,Savings,BR1033,2025-04-29,773991.15,Active
A510940,C107022,Savings,BR1030,2025-09-19,461592.5,ACTIVE
A510941,C107023,Savings,BR1033,2023-07-08,154940.07,ACTIVE
A510942,C107023,Term Deposit,BR1034,2023-04-24,2061651.61,ACTIVE
A510943,C107024,Current,BR1024,2023-05-07,757542.65,DORMANT
A510944,C107025,Current,BR1035,2022-11-24,315714.87,Active
A510945,C107026,Savings,BR1032,2024-07-22,142725.48,ACTIVE
A510946,C107027,Current,BR1015,2023-11-10,320729.13,Active
A510947,C107027,Savings,BR1006,2023-09-01,255444.03,Active
A510948,C107027,Current,BR1031,2023-02-22,556689.96,ACTIVE
A510949,C107028,Current,BR1030,2025-07-17,1899472.39,Active
A510950,C107028,Current,BR1021,2025-04-15,173192.04,ACTIVE
A510951,C107029,Savings,BR1031,2022-07-27,822481.05,ACTIVE
A510952,C107029,Savings,BR1035,2022-08-12,62459.5,Active
A510953,C107030,Savings,BR1014,2024-06-20,18575.22,ACTIVE
A510954,C107031,Term Deposit,BR1029,2023-01-06,734071.08,Active
A510955,C107032,Savings,BR1020,2023-12-31,84241.41,ACTIVE
A510956,C107033,Current,BR1008,2025-05-02,1010840.82,ACTIVE
A510957,C107034,Savings,BR1034,2026-06-26,285246.54,ACTIVE
A510958,C107034,Savings,BR1012,2026-03-10,49982.17,ACTIVE
A510959,C107034,Savings,BR1007,2026-02-07,190546.99,Active
A510960,C107035,Savings,BR1005,2026-03-01,154466.43,ACTIVE
A510961,C107035,Current,BR1023,2026-04-04,497884.12,Closed
A510962,C107036,Savings,BR1018,2025-08-07,459618.54,ACTIVE
A510963,C107037,Term Deposit,BR1033,2026-01-01,460157.7,DORMANT
A510964,C107038,Current,BR1016,2024-11-19,333841.47,ACTIVE
A510965,C107039,Current,BR1013,2025-09-30,555313.11,CLOSED
A510966,C107040,Term Deposit,BR1012,2023-03-31,4301824.13,ACTIVE
A510967,C107041,Current,BR1016,2023-10-29,96164.66,ACTIVE
A510968,C107041,Savings,BR1035,2024-07-23,303109.15,ACTIVE
A510969,C107042,Current,BR1010,2023-07-23,468050.55,ACTIVE
A510970,C107043,Current,BR1024,2023-02-03,233594.79,ACTIVE
A510971,C107044,Current,BR1028,2023-07-25,521973.17,ACTIVE
A510972,C107045,Savings,BR1025,2025-04-10,60936.96,ACTIVE
A510973,C107046,Savings,BR1036,2024-05-04,518042.6,CLOSED
A510974,C107046,Savings,BR1036,2025-01-16,48663.5,Active
A510975,C107047,Savings,BR1023,2025-01-09,157417.29,DORMANT
A510976,C107047,Term Deposit,BR1035,2024-09-15,2360743.09,ACTIVE
A510977,C107048,Savings,BR1030,2025-03-05,439026.4,ACTIVE
A510978,C107048,Current,BR1008,2024-05-11,364841.66,ACTIVE
A510979,C107049,Savings,BR1021,2024-08-31,70139.02,ACTIVE
A510980,C107049,Savings,BR1019,2024-06-10,85425.5,Active
A510981,C107050,Current,BR1023,2025-01-31,181957.89,ACTIVE
A510982,C107051,Current,BR1013,2023-02-03,546266.1,Active
A510983,C107052,Savings,BR1003,2023-04-04,66315.05,ACTIVE
A510984,C107053,Savings,BR1020,2023-04-19,45102.04,ACTIVE
A510985,C107054,Savings,BR1004,2024-09-17,265605.47,DORMANT
A510986,C107055,Savings,BR1007,2024-10-27,59971.46,DORMANT
A510987,C107056,Savings,BR1020,2024-06-29,142582.08,ACTIVE
A510988,C107057,Savings,BR1014,2022-11-29,88221.12,Active
A510989,C107057,Savings,BR1015,2022-11-28,461089.51,ACTIVE
A510990,C107057,Current,BR1005,2023-06-04,147578.12,ACTIVE
A510991,C107058,Current,BR1032,2025-07-06,1021187.76,ACTIVE
A510992,C107059,Current,BR1006,2025-03-02,303573.93,DORMANT
A510993,C107060,Savings,BR1021,2023-07-12,202879.24,DORMANT
A510994,C107061,Savings,BR1030,2023-05-23,238049.24,ACTIVE
A510995,C107062,Term Deposit,BR1002,2024-02-09,457115.11,Active
A510996,C107063,Savings,BR1008,2026-04-23,161212.89,ACTIVE
A510997,C107063,Savings,BR1002,2026-11-19,48312.76,ACTIVE
A510998,C107063,Savings,BR1010,2026-04-23,90205.73,ACTIVE
A510999,C107064,Savings,BR1034,2026-07-30,348971.28,ACTIVE
A511000,C107064,Savings,BR1014,2025-12-14,246867.92,ACTIVE
A511001,C107065,Savings,BR1030,2024-01-23,373451.66,CLOSED
A511002,C107066,Term Deposit,BR1030,2023-01-10,294311.31,ACTIVE
A511003,C107067,Savings,BR1022,2024-01-02,39089.75,DORMANT
A511004,C107067,Term Deposit,BR1018,2024-03-11,571671.4,ACTIVE
A511005,C107068,Savings,BR1005,2023-12-25,266436.33,ACTIVE
A511006,C107069,Current,BR1018,2026-01-09,240889.99,ACTIVE
A511007,C107069,Current,BR1013,2026-07-28,353823.33,Active
A511008,C107069,Savings,BR1013,2025-11-17,159623.32,ACTIVE
A511009,C107070,Savings,BR1025,2026-06-03,16882.73,ACTIVE
A511010,C107071,Savings,BR1009,2024-10-09,183838.82,ACTIVE
A511011,C107071,Savings,BR1021,2025-03-25,94519.2,ACTIVE
A511012,C107072,Savings,BR1015,2024-12-12,132614.44,ACTIVE
A511013,C107072,Savings,BR1011,2024-07-01,260870.91,Active
A511014,C107073,Current,BR1002,2025-01-06,78459.57,DORMANT
A511015,C107074,Current,BR1034,2024-04-16,451094.64,ACTIVE
A511016,C107075,Current,BR1022,2023-05-30,211996.88,Active
A511017,C107076,Savings,BR1018,2023-12-12,92605.5,ACTIVE
A511018,C107077,Savings,BR1008,2025-05-04,106185.05,ACTIVE
A511019,C107078,Savings,BR1025,2025-07-14,501642.84,Active
A511020,C107079,Current,BR1013,2024-09-19,1360169.95,Active
A511021,C107080,Current,BR1001,2026-10-17,1394112.6,ACTIVE
A511022,C107081,Current,BR1001,2025-01-17,407638.0,ACTIVE
A511023,C107082,Term Deposit,BR1008,2024-07-14,212605.72,ACTIVE
A511024,C107082,Current,BR1026,2024-03-08,178059.11,ACTIVE
A511025,C107082,Current,BR1035,2024-02-05,836568.45,ACTIVE
A511026,C107083,Current,BR1028,2026-05-04,477553.32,CLOSED
A511027,C107084,Savings,BR1017,2025-07-11,302101.17,CLOSED
A511028,C107085,Savings,BR1024,2024-05-30,355796.1,ACTIVE
A511029,C107086,Savings,BR1005,2022-03-06,79087.05,Active
A511030,C107086,Current,BR1029,2022-05-24,704182.45,ACTIVE
A511031,C107087,Current,BR1025,2025-02-25,246616.07,ACTIVE
A511032,C107087,Current,BR1017,2024-10-13,438367.18,ACTIVE
A511033,C107087,Savings,BR1026,2024-11-24,633227.06,ACTIVE
A511034,C107088,Savings,BR1013,2025-10-03,74277.25,ACTIVE
A511035,C107088,Term Deposit,BR1034,2025-12-02,-442863.47,ACTIVE
A511036,C107088,Term Deposit,BR1006,2025-05-05,473438.26,ACTIVE
A511037,C107089,Current,BR1024,2026-07-10,542712.92,ACTIVE
A511038,C107090,Current,BR1014,2026-09-28,2418763.74,DORMANT
A511039,C107090,Savings,BR1004,2026-05-05,95610.69,Active
A511040,C107091,Current,BR1026,2023-03-26,1215787.92,ACTIVE
A511041,C107092,Current,BR1001,2026-05-18,1921440.55,ACTIVE
A511042,C107093,Term Deposit,BR1027,2024-02-19,1664980.56,Active
A511043,C107094,Term Deposit,BR1018,2022-11-10,1022823.45,Active
A511044,C107094,Savings,BR1034,2022-07-15,60666.69,ACTIVE
A511045,C107095,Current,BR1034,2024-04-22,1315246.81,ACTIVE
A511046,C107095,Savings,BR1014,2024-08-28,583868.16,ACTIVE
A511047,C107096,Savings,BR1020,2024-10-28,79735.18,ACTIVE
A511048,C107096,Current,BR1028,2025-02-16,1376104.93,ACTIVE
A511049,C107097,Savings,BR1036,2025-05-31,30174.74,ACTIVE
A511050,C107098,Savings,BR1034,2023-01-20,132913.89,DORMANT
A511051,C107098,Savings,BR1010,2022-10-04,459947.88,ACTIVE
A511052,C107099,Savings,BR1034,2023-04-16,71166.62,DORMANT
A511053,C107099,Current,BR1017,2022-07-31,449058.75,Active
A511054,C107100,Savings,BR1025,2023-01-01,136403.68,Closed
A511055,C107101,Savings,BR1025,2022-11-06,753250.75,ACTIVE
A511056,C107102,Current,BR1014,2022-12-10,335300.07,ACTIVE
A511057,C107103,Current,BR1027,2023-02-26,692315.48,ACTIVE
A511058,C107104,Savings,BR1011,2022-12-07,88802.68,ACTIVE
A511059,C107105,Current,BR1027,2026-01-06,100099.95,ACTIVE
A511060,C107105,Savings,BR1030,2025-05-16,71477.22,DORMANT
A511061,C107106,Savings,BR1017,2024-12-03,213633.41,ACTIVE
A511062,C107107,Savings,BR1019,2024-08-25,518960.22,Active
A511063,C107107,Savings,BR1016,2024-08-19,71130.15,ACTIVE
A511064,C107107,Current,BR1015,2024-10-26,569290.22,ACTIVE
A511065,C107108,Savings,BR1014,2025-09-14,188126.17,ACTIVE
A511066,C107109,Term Deposit,BR1021,2025-03-13,691559.48,ACTIVE
A511067,C107110,Current,BR1012,2023-02-01,157850.96,ACTIVE
A511068,C107110,Savings,BR1016,2022-09-25,108959.32,ACTIVE
A511069,C107111,Current,BR1013,2026-04-22,845437.29,Active
A511070,C107111,Current,BR1035,2026-06-25,2330203.81,ACTIVE
A511071,C107111,Savings,BR1017,2026-01-03,219963.37,ACTIVE
A511072,C107112,Savings,BR1035,2022-11-16,1076084.91,ACTIVE
A511073,C107113,Savings,BR1034,2023-10-22,170767.05,ACTIVE
A511074,C107114,Savings,BR1007,2023-11-03,351959.81,ACTIVE
A511075,C107115,Term Deposit,BR1007,2022-12-14,1042649.54,ACTIVE
A511076,C107115,Term Deposit,BR1021,2023-11-29,2277485.0,ACTIVE
A511077,C107116,Savings,BR1028,2024-09-22,73491.75,ACTIVE
A511078,C107117,Current,BR1032,2023-04-05,5768786.63,DORMANT
A511079,C107118,Savings,BR1030,2024-02-12,87687.91,ACTIVE
A511080,C107118,Current,BR1016,2024-02-22,313494.11,Active
A511081,C107119,Current,BR1031,2023-04-17,782705.42,ACTIVE
A511082,C107119,Savings,BR1020,2023-05-08,313723.26,ACTIVE
A511083,C107119,Savings,BR1031,2023-01-06,119561.9,ACTIVE
A511084,C107120,Savings,BR1009,2024-03-19,151227.29,ACTIVE
A511085,C107121,Savings,BR1010,2025-01-12,218510.75,ACTIVE
A511086,C107122,Savings,BR1029,2026-10-15,792208.85,ACTIVE
A511087,C107122,Savings,BR1006,2026-08-21,242154.61,ACTIVE
A511088,C107123,Savings,BR1003,2023-07-23,168323.75,ACTIVE
A511089,C107124,Savings,BR1036,2023-05-05,15516.06,ACTIVE
A511090,C107125,Savings,BR1012,2024-12-18,113117.72,DORMANT
A511091,C107126,Savings,BR1005,2024-09-12,17692.69,ACTIVE
A511092,C107126,Savings,BR1012,2024-12-13,240535.05,ACTIVE
A511093,C107127,Savings,BR1019,2024-08-02,81991.08,ACTIVE
A511094,C107128,Current,BR1031,2025-12-10,5564591.71,ACTIVE
A511095,C107129,Current,BR1027,2024-02-21,271373.31,ACTIVE
A511096,C107130,Savings,BR1012,2024-06-14,166011.15,ACTIVE
A511097,C107131,Savings,BR1035,2023-09-28,946563.04,DORMANT
A511098,C107131,Savings,BR1013,2023-09-24,565850.13,ACTIVE
A511099,C107131,Current,BR1028,2023-10-28,344866.92,ACTIVE
A511100,C107132,Term Deposit,BR1001,2022-08-29,835974.52,ACTIVE
A511101,C107132,Current,BR1027,2022-09-22,7901349.17,ACTIVE
A511102,C107133,Savings,BR1036,2024-01-06,473953.2,ACTIVE
A511103,C107133,Savings,BR1012,2023-08-10,67126.14,ACTIVE
A511104,C107134,Current,BR1027,2024-04-12,757853.79,ACTIVE
A511105,C107135,Current,BR1032,2025-10-16,126161.88,ACTIVE
A511106,C107136,Savings,BR1010,2024-11-13,51507.93,ACTIVE
A511107,C107137,Savings,BR1020,2023-07-07,170340.08,ACTIVE
A511108,C107138,Current,BR1003,2023-01-09,190164.81,DORMANT
A511109,C107139,Savings,BR1019,2024-12-16,54685.86,ACTIVE
A511110,C107140,Current,BR1019,2025-02-11,172989.55,ACTIVE
A511111,C107140,Savings,BR1004,2024-12-23,123999.9,Active
A511112,C107140,Term Deposit,BR1034,2024-12-06,5840144.8,ACTIVE
A511113,C107141,Current,BR1005,2024-02-03,355616.46,Active
A511114,C107142,Savings,BR1006,2022-07-06,58842.56,ACTIVE
A511115,C107143,Current,BR1035,2024-07-24,792500.57,ACTIVE
A511116,C107143,Savings,BR1022,2024-07-13,830003.52,ACTIVE
A511117,C107144,Savings,BR1011,2025-02-21,116149.03,ACTIVE
A511118,C107144,Savings,BR1032,2025-05-02,1002625.81,ACTIVE
A511119,C107144,Savings,BR1027,2025-08-14,531662.26,DORMANT
A511120,C107145,Current,BR1035,2023-02-01,80198.95,DORMANT
A511121,C107145,Savings,BR1019,2023-08-21,79487.49,Active
A511122,C107146,Current,BR1003,2024-12-21,119764.01,ACTIVE
A511123,C107146,Savings,BR1024,2024-02-06,44621.34,ACTIVE
A511124,C107147,Current,BR1028,2026-08-13,770946.24,ACTIVE
A511125,C107147,Savings,BR1001,2026-03-13,167036.65,Closed
A511126,C107147,Savings,BR1032,2025-09-24,157389.09,ACTIVE
A511127,C107148,Current,BR1030,2025-02-09,364583.59,ACTIVE
A511128,C107148,Savings,BR1020,2025-02-23,168631.08,Active
A511129,C107148,Current,BR1028,2024-11-03,357430.52,Active
A511130,C107149,Savings,BR1020,2025-11-12,439352.22,ACTIVE
A511131,C107149,Savings,BR1003,2025-12-17,68400.66,ACTIVE
A511132,C107150,Savings,BR1015,2022-12-08,118019.87,ACTIVE
A511133,C107151,Term Deposit,BR1005,2026-02-19,3702753.65,DORMANT
A511134,C107151,Savings,BR1021,2026-04-13,430746.11,Active
A511135,C107152,Current,BR1022,2026-03-05,571223.89,Active
A511136,C107153,Current,BR1025,2024-12-26,145298.77,ACTIVE
A511137,C107154,Current,BR1005,2024-09-09,778374.58,ACTIVE
A511138,C107154,Savings,BR1012,2024-12-04,270770.25,ACTIVE
A511139,C107155,Savings,BR1033,2023-07-13,389682.62,ACTIVE
A511140,C107155,Savings,BR1030,2022-10-02,1238095.81,ACTIVE
A511141,C107156,Savings,BR1025,2025-08-19,143087.02,ACTIVE
A511142,C107157,Savings,BR1018,2024-08-05,72505.49,Active
A511143,C107157,Current,BR1012,2025-06-05,774921.69,Active
A511144,C107158,Savings,BR1003,2025-09-07,359102.93,CLOSED
A511145,C107159,Term Deposit,BR1020,2023-05-09,802696.48,ACTIVE
A511146,C107160,Savings,BR1007,2022-06-15,445439.63,ACTIVE
A511147,C107160,Savings,BR1003,2023-04-08,191725.71,ACTIVE
A511148,C107161,Savings,BR1033,2024-05-09,460464.29,ACTIVE
A511149,C107162,Term Deposit,BR1004,2022-10-21,2961378.56,DORMANT
A511150,C107162,Savings,BR1007,2022-10-12,157895.85,ACTIVE
A511151,C107163,Savings,BR1018,2025-08-31,344834.38,ACTIVE
A511152,C107163,Savings,BR1004,2026-05-22,116534.31,ACTIVE
A511153,C107164,Current,BR1029,2023-01-11,834227.4,ACTIVE
A511154,C107164,Term Deposit,BR1032,2023-07-23,4496456.35,ACTIVE
A511155,C107165,Savings,BR1025,2022-10-01,282173.69,ACTIVE
A511156,C107166,Current,BR1020,2023-04-25,608003.69,DORMANT
A511157,C107167,Savings,BR1006,2026-04-16,377399.18,ACTIVE
A511158,C107167,Savings,BR1030,2025-06-30,153005.57,ACTIVE
A511159,C107168,Savings,BR1010,2023-03-23,237234.33,ACTIVE
A511160,C107169,Savings,BR1033,2024-05-05,102233.59,ACTIVE
A511161,C107169,Current,BR1024,2023-12-23,668174.35,ACTIVE
A511162,C107170,Savings,BR1016,2026-01-17,104627.15,ACTIVE
A511163,C107171,Savings,BR1025,2023-09-18,209630.63,ACTIVE
A511164,C107172,Term Deposit,BR1016,2024-05-07,1230476.79,ACTIVE
A511165,C107173,Savings,BR1020,2025-04-21,721907.69,ACTIVE
A511166,C107173,Savings,BR1010,2025-02-22,60912.32,ACTIVE
A511167,C107174,Savings,BR1036,2022-10-26,156983.23,DORMANT
A511168,C107174,Savings,BR1013,2022-08-23,250862.88,ACTIVE
A511169,C107175,Current,BR1017,2024-09-21,516576.41,Active
A511170,C107176,Savings,BR1003,2025-04-25,436967.46,ACTIVE
A511171,C107176,Current,BR1032,2024-12-14,1033919.68,ACTIVE
A511172,C107176,Savings,BR1020,2024-12-13,180700.98,DORMANT
A511173,C107177,Savings,BR1014,2023-08-08,137507.92,Active
A511174,C107178,Current,BR1032,2023-08-07,77914.94,ACTIVE
A511175,C107179,Savings,BR1021,2022-09-20,86082.32,ACTIVE
