loan_id,customer_id,product,principal_pkr,interest_rate_pct,tenor_months,monthly_installment_pkr,disbursement_date,credit_utilisation,prior_delinquencies,days_past_due,loan_status
L703389,C110149,Credit Card,149800.0,23.44,12,14125.58,2024-05-07,0.3172,0,7,ACTIVE
L703390,C106718,Home Finance,688200.0,13.46,180,8917.18,2025-02-13,0.2183,0,30,CLOSED
L703391,C103760,Personal Loan,270700.0,19.24,36,9957.13,2023-01-31,0.7919,0,0,ACTIVE
L703392,C103435,Personal Loan,482200.0,19.25,36,17735.24,2027-03-26,0.6134,0,0,ACTIVE
L703393,C102059,Home Finance,1448400.0,17.31,180,22609.5,2022-10-21,0.5834,1,30,ACTIVE
L703394,C107804,Personal Loan,1469000.0,,36,56758.67,2025-12-14,0.4147,0,0,ACTIVE
L703395,C106381,Personal Loan,532600.0,22.92,36,20595.83,2023-03-23,0.5315,0,15,ACTIVE
L703396,C100742,Credit Card,59700.0,19.4,12,5516.19,2024-08-07,0.2814,0,0,ACTIVE
L703397,C110838,Credit Card,270300.0,22.69,12,25387.07,2024-12-09,0.2437,0,0,ACTIVE
L703398,C111748,Personal Loan,923500.0,22.32,36,35421.06,2022-12-08,0.4257,0,0,ACTIVE
L703399,C102096,Personal Loan,302700.0,17.35,36,10844.15,2024-08-12,0.2281,0,0,ACTIVE
L703400,C108319,Auto Finance,180600.0,17.32,60,4520.43,2024-08-05,0.4176,1,0,ACTIVE
L703401,C107434,Personal Loan,473800.0,21.39,36,17946.97,2027-02-21,0.7392,1,45,ACTIVE
L703402,C111633,Personal Loan,376600.0,15.95,36,13232.35,2027-07-04,0.3282,0,0,ACTIVE
L703403,C105860,Home Finance,680700.0,21.05,180,12486.09,2025-05-07,0.6712,0,0,ACTIVE
L703404,C102710,Personal Loan,257200.0,22.61,36,9902.88,2025-10-25,0.3898,0,30,ACTIVE
L703405,C109770,Credit Card,389900.0,25.7,12,37192.99,2026-03-19,0.0715,0,0,CLOSED
L703406,C101215,Personal Loan,317100.0,19.25,36,11664.86,2027-08-25,0.2765,1,0,ACTIVE
L703407,C104748,Home Finance,2294900.0,20.46,180,41087.54,2023-10-31,0.2579,2,0,CLOSED
L703408,C100925,Credit Card,334600.0,,12,31221.41,2026-02-18,0.1638,0,7,ACTIVE
L703409,C102369,Credit Card,390200.0,15.76,12,35355.21,2024-07-15,0.7639,0,341,DEFAULT
L703410,C108569,Auto Finance,1029000.0,17.27,60,25722.5,2026-03-02,0.2764,1,0,ACTIVE
L703411,C100843,Personal Loan,819700.0,21.38,36,31042.56,2023-01-23,0.4187,0,0,ACTIVE
L703412,C106712,Credit Card,678100.0,23.87,12,64079.01,2027-05-29,0.2664,1,0,CLOSED
L703413,C108918,Auto Finance,176100.0,24.02,60,5068.44,2022-05-09,0.1721,1,0,ACTIVE
L703414,C104222,Auto Finance,137100.0,27.33,60,4215.01,2024-04-15,0.6012,1,0,ACTIVE
L703415,C106389,Personal Loan,565100.0,15.44,36,19709.68,2023-09-24,0.1998,1,45,ACTIVE
L703416,C108421,Home Finance,2634600.0,19.78,180,45843.02,2024-02-03,0.2793,0,0,ACTIVE
L703417,C108865,Credit Card,187000.0,17.55,12,17101.68,2026-12-06,0.5723,0,0,ACTIVE
L703418,C104849,Personal Loan,2963900.0,24.81,36,117545.59,2024-05-18,0.2263,0,15,ACTIVE
L703419,C106104,Auto Finance,1853700.0,19.52,60,48616.81,2024-11-29,0.2818,0,0,ACTIVE
L703420,C103365,Credit Card,128800.0,18.57,12,11845.42,2023-10-07,0.2842,0,0,ACTIVE
L703421,C105863,Personal Loan,737900.0,26.38,36,29879.09,2024-08-08,0.2968,2,299,DEFAULT
L703422,C110567,Auto Finance,468600.0,20.44,60,12530.15,2025-06-23,0.3475,0,107,DEFAULT
L703423,C100120,Personal Loan,612300.0,21.1,36,23098.58,2024-08-19,0.2138,1,7,ACTIVE
L703424,C103458,Auto Finance,1439800.0,20.01,60,38153.74,2024-10-18,0.1815,1,30,ACTIVE
L703425,C110624,Auto Finance,466400.0,21.92,60,12861.22,2025-05-05,0.477,0,0,ACTIVE
L703426,C111200,Personal Loan,598600.0,22.49,36,23012.34,2024-02-16,0.1433,1,0,ACTIVE
L703427,C102278,Personal Loan,371600.0,,36,13558.96,2023-02-27,0.3466,0,0,ACTIVE
L703428,C107489,Credit Card,195300.0,19.29,12,18024.41,2023-07-09,0.1125,0,45,ACTIVE
L703429,C111039,Personal Loan,786700.0,16.27,36,27761.59,2026-05-09,0.548,0,7,CLOSED
L703430,C103812,Personal Loan,262200.0,25.3,36,10467.28,2023-11-12,0.2207,2,45,CLOSED
L703431,C108477,Auto Finance,2249700.0,18.6,60,57865.19,2026-02-18,0.6287,0,0,ACTIVE
L703432,C108900,Personal Loan,665000.0,21.23,36,25132.28,2022-09-29,0.2313,1,7,CLOSED
L703433,C108196,Auto Finance,1258400.0,15.76,60,30441.42,2024-06-09,0.2771,0,15,ACTIVE
L703434,C107457,Personal Loan,97900.0,21.0,36,3686.72,2025-02-02,0.1412,0,15,ACTIVE
L703435,C107779,Personal Loan,1575400.0,18.8,36,57589.34,2026-08-14,0.5906,1,0,ACTIVE
L703436,C110646,Auto Finance,798700.0,16.78,60,19754.38,2024-12-23,0.5134,0,0,ACTIVE
L703437,C103566,Credit Card,39000.0,16.81,12,3551.92,2023-02-19,0.1567,0,30,ACTIVE
L703438,C109985,Personal Loan,558600.0,,36,19997.56,2024-02-16,0.3244,0,15,ACTIVE
L703439,C109809,Personal Loan,329800.0,25.1,36,13129.82,2026-02-05,0.626,0,0,ACTIVE
L703440,C101733,Auto Finance,832800.0,,60,23167.53,2023-10-13,0.5475,1,45,CLOSED
L703441,C103131,Personal Loan,687400.0,19.16,36,25253.82,2024-02-01,0.672,2,7,ACTIVE
L703442,C108822,Auto Finance,518500.0,22.4,60,14438.42,2024-03-18,0.2123,1,15,CLOSED
L703443,C111855,Personal Loan,1669600.0,12.24,36,55646.58,2024-11-29,0.4496,0,30,ACTIVE
L703444,C109812,Home Finance,640500.0,24.19,180,13276.24,2023-12-01,0.514,0,45,ACTIVE
L703445,C106106,Credit Card,855400.0,16.64,12,77868.07,2026-07-17,0.4513,0,7,CLOSED
L703446,C102953,Auto Finance,2771400.0,,60,83273.81,2026-07-30,0.2254,3,30,CLOSED
L703447,C111881,Credit Card,448900.0,12.98,12,40092.51,2026-10-31,0.5344,0,0,CLOSED
L703448,C105942,Credit Card,67300.0,15.57,12,6090.22,2024-05-26,0.1471,1,0,ACTIVE
L703449,C107222,Credit Card,1252000.0,21.69,12,116989.53,2025-07-16,0.3072,0,167,DEFAULT
L703450,C107089,Auto Finance,2181700.0,14.83,60,51707.84,2026-02-13,0.3013,0,30,ACTIVE
L703451,C110377,Auto Finance,428100.0,13.31,60,9808.2,2023-08-28,0.2535,0,0,ACTIVE
L703452,C106036,Auto Finance,2196600.0,17.83,60,55576.01,2024-08-04,0.4004,0,0,ACTIVE
L703453,C102089,Auto Finance,272900.0,12.76,60,6176.33,2025-01-03,0.0648,0,15,CLOSED
L703454,C105407,Personal Loan,522300.0,20.32,36,19495.47,2024-04-20,0.2812,0,0,ACTIVE
L703455,C104028,Personal Loan,639900.0,19.02,36,23462.09,2023-11-18,0.3272,0,7,ACTIVE
L703456,C102640,Home Finance,1118900.0,16.45,180,16785.72,2025-09-25,0.3232,0,0,ACTIVE
L703457,C104514,Auto Finance,1624100.0,23.77,60,46505.51,2024-02-07,0.2843,0,0,ACTIVE
L703458,C105844,Personal Loan,1095400.0,15.32,36,38143.21,2025-05-18,0.2455,0,30,ACTIVE
L703459,C106593,Credit Card,242000.0,19.47,12,22352.65,2025-07-03,0.3691,0,0,ACTIVE
L703460,C111654,Credit Card,179300.0,20.72,12,16675.39,2025-03-31,0.1702,2,15,CLOSED
L703461,C111460,Credit Card,240100.0,17.35,12,21937.88,2023-12-24,0.1631,0,0,ACTIVE
L703462,C105974,Personal Loan,128200.0,21.01,36,4831.15,2023-09-15,0.5497,0,30,CLOSED
L703463,C111329,Personal Loan,401100.0,20.25,36,14957.39,2027-03-14,0.0767,0,7,ACTIVE
L703464,C107819,Personal Loan,768300.0,20.47,36,28735.84,2026-04-19,0.4587,1,45,ACTIVE
L703465,C102947,Auto Finance,516700.0,20.36,60,13792.88,2023-06-05,0.4841,0,30,CLOSED
L703466,C100930,Auto Finance,398100.0,24.25,60,11511.39,2024-07-04,0.4426,0,15,ACTIVE
L703467,C107490,Auto Finance,738900.0,18.82,60,19093.49,2023-04-11,0.5415,0,15,ACTIVE
L703468,C109603,Home Finance,1056300.0,22.32,180,20386.92,2023-10-19,0.2171,0,0,ACTIVE
L703469,C101212,Auto Finance,131900.0,14.32,60,3091.24,2026-03-12,0.1176,0,0,ACTIVE
L703470,C105204,Home Finance,2091400.0,21.9,180,39699.69,2023-11-08,0.1681,1,30,ACTIVE
L703471,C107374,Personal Loan,337400.0,17.16,36,12056.64,2025-01-13,0.5452,0,45,ACTIVE
L703472,C109806,Personal Loan,478400.0,18.68,36,17459.59,2022-05-12,0.6773,1,0,ACTIVE
L703473,C101840,Credit Card,851200.0,14.79,12,76745.59,2024-08-29,0.5059,0,7,ACTIVE
L703474,C105252,Personal Loan,402400.0,17.83,36,14512.22,2025-11-09,0.5612,1,0,ACTIVE
L703475,C102410,Personal Loan,574900.0,22.1,36,21986.06,2026-06-22,0.4479,0,0,ACTIVE
L703476,C102019,Auto Finance,1308000.0,22.59,60,36566.43,2022-07-05,0.6839,0,30,ACTIVE
L703477,C107227,Credit Card,85500.0,21.44,12,7981.12,2024-04-01,0.2981,1,0,ACTIVE
L703478,C106112,Auto Finance,445200.0,17.18,60,11106.79,2023-07-12,0.16,0,7,CLOSED
L703479,C100786,Credit Card,207200.0,17.43,12,18942.09,2025-08-15,0.496,0,0,ACTIVE
L703480,C101405,Auto Finance,1401400.0,19.67,60,36870.56,2024-07-05,0.2906,1,45,CLOSED
L703481,C105809,Personal Loan,453900.0,18.17,36,16448.84,2027-03-12,0.3379,0,30,CLOSED
L703482,C100336,Personal Loan,506900.0,18.03,36,18333.01,2024-12-02,0.3167,1,45,ACTIVE
L703483,C109774,Credit Card,240800.0,22.36,12,22576.08,2024-08-02,0.5887,1,0,CLOSED
L703484,C109254,Home Finance,527900.0,18.23,180,8588.47,2023-07-28,0.1219,0,45,ACTIVE
L703485,C101578,Credit Card,128700.0,19.2,12,11874.69,2024-07-18,0.4182,0,0,ACTIVE
L703486,C104903,Auto Finance,2304900.0,21.18,60,62590.06,2025-01-15,0.252,0,0,ACTIVE
L703487,C105553,Home Finance,806800.0,24.31,180,16798.8,2025-06-07,0.5736,0,0,ACTIVE
L703488,C108915,Credit Card,257800.0,18.94,12,23749.78,2023-11-26,0.2033,0,0,ACTIVE
L703489,C100176,Auto Finance,849400.0,20.18,60,22587.91,2024-06-14,0.7133,1,0,ACTIVE
L703490,C101048,Auto Finance,756000.0,21.32,60,20589.61,2022-10-22,0.6749,0,0,CLOSED
L703491,C100549,Credit Card,161500.0,26.48,12,15466.53,2026-07-06,0.1071,0,30,ACTIVE
L703492,C101527,Credit Card,204800.0,20.41,12,19013.01,2024-02-23,0.1083,1,30,ACTIVE
L703493,C103194,Personal Loan,623000.0,20.47,36,23302.91,2025-12-05,0.5882,1,0,ACTIVE
L703494,C111309,Personal Loan,575600.0,17.81,36,20754.15,2027-06-08,0.499,0,15,ACTIVE
L703495,C102090,Personal Loan,6355400.0,19.74,36,235347.45,2026-01-23,0.603,4,129,DEFAULT
L703496,C100154,Home Finance,1441900.0,12.81,180,18064.25,2026-09-18,0.1732,0,356,DEFAULT
L703497,C101676,Credit Card,564300.0,23.25,12,53158.84,2026-03-11,0.8679,0,15,ACTIVE
L703498,C105786,Credit Card,250300.0,21.81,12,23404.93,2027-06-16,0.5946,1,0,ACTIVE
L703499,C101354,Personal Loan,1747600.0,24.92,36,69410.64,2026-06-04,0.3909,1,7,CLOSED
L703500,C108161,Credit Card,100400.0,17.88,12,9202.62,2024-05-03,0.1316,0,0,ACTIVE
L703501,C104826,Credit Card,237100.0,20.35,12,22002.05,2026-08-30,0.797,1,0,ACTIVE
L703502,C100047,Auto Finance,436100.0,20.88,60,11769.08,2024-02-24,0.3926,0,0,ACTIVE
L703503,C110133,Credit Card,185700.0,19.46,12,17158.66,2023-02-21,0.3619,0,0,ACTIVE
L703504,C105386,Auto Finance,265600.0,22.04,60,7341.8,2024-08-05,0.3119,1,0,CLOSED
L703505,C100175,Auto Finance,1163300.0,18.18,60,29655.43,2025-06-09,0.2831,0,0,ACTIVE
L703506,C100668,Auto Finance,665200.0,17.12,60,16575.01,2025-04-07,0.7371,0,0,CLOSED
L703507,C111807,Personal Loan,919300.0,15.98,36,32310.51,2025-08-10,0.3914,0,30,ACTIVE
L703508,C107017,Personal Loan,2052000.0,21.01,36,77318.95,2027-10-19,0.3008,0,0,CLOSED
L703509,C110154,Home Finance,3223900.0,16.0,180,47349.72,2025-11-22,0.4822,1,0,ACTIVE
L703510,C111866,Personal Loan,1119200.0,22.5,36,43032.04,2023-03-18,0.5425,0,7,ACTIVE
L703511,C102694,Personal Loan,101200.0,24.1,36,3974.3,2025-08-14,0.2153,0,0,CLOSED
L703512,C102299,Personal Loan,273000.0,23.02,36,10571.22,2022-08-07,0.4316,0,0,CLOSED
L703513,C103600,Personal Loan,898800.0,21.3,36,34002.25,2024-05-29,0.4404,1,15,ACTIVE
L703514,C110948,Auto Finance,622100.0,19.65,60,16360.4,2023-03-02,0.8084,0,0,ACTIVE
L703515,C100434,Credit Card,1215700.0,15.14,12,109805.79,2024-04-26,0.7465,0,30,ACTIVE
L703516,C102621,Auto Finance,749800.0,21.51,60,20498.98,2024-03-28,0.1076,1,15,ACTIVE
L703517,C107648,Auto Finance,226300.0,15.96,60,5498.77,2022-04-01,0.751,1,7,ACTIVE
L703518,C100009,Auto Finance,969300.0,24.31,60,28058.81,2026-01-27,0.171,0,15,ACTIVE
L703519,C100948,Credit Card,2155100.0,22.48,12,202202.03,2023-12-21,0.7502,1,45,ACTIVE
L703520,C110733,Home Finance,2066500.0,18.16,180,33517.07,2024-08-02,0.7604,0,0,ACTIVE
L703521,C101030,Auto Finance,924100.0,16.1,60,22522.48,2024-04-14,0.3787,0,30,ACTIVE
L703522,C105705,Personal Loan,752200.0,18.45,36,27362.62,2025-06-04,0.4536,1,30,CLOSED
L703523,C107736,Personal Loan,117700.0,19.87,36,4367.71,2026-02-02,0.1758,1,0,CLOSED
L703524,C108354,Auto Finance,1107400.0,19.51,60,29038.73,2026-08-08,0.8059,0,45,ACTIVE
L703525,C107540,Auto Finance,335600.0,14.31,60,7861.78,2024-04-09,0.1605,0,7,ACTIVE
L703526,C108503,Auto Finance,662300.0,20.18,60,17612.5,2025-09-27,0.1669,0,0,ACTIVE
L703527,C110223,Personal Loan,1211800.0,16.53,36,42920.48,2023-04-17,0.0233,1,15,ACTIVE
L703528,C111245,Personal Loan,167700.0,18.95,36,6142.54,2026-12-20,0.2074,0,7,ACTIVE
L703529,C103271,Auto Finance,842200.0,20.58,60,22585.72,2023-02-13,0.0805,0,0,ACTIVE
L703530,C107812,Personal Loan,46200.0,25.41,36,1847.53,2023-06-28,0.2593,0,0,ACTIVE
L703531,C107702,Personal Loan,371800.0,25.61,36,14902.45,2023-01-15,0.1003,0,45,ACTIVE
L703532,C102314,Credit Card,423300.0,24.53,12,40135.53,2025-07-17,0.4892,1,7,ACTIVE
L703533,C105161,Personal Loan,1058900.0,16.69,36,37588.79,2024-03-18,0.6114,1,0,ACTIVE
L703534,C100450,Credit Card,64900.0,16.56,12,5905.7,2026-07-06,0.1015,0,7,CLOSED
L703535,C103005,Auto Finance,2234800.0,20.58,60,59933.08,2022-11-20,0.7121,0,289,DEFAULT
L703536,C111548,Personal Loan,2107500.0,14.5,36,72541.46,2024-03-02,0.3537,1,15,ACTIVE
L703537,C102865,Personal Loan,1553500.0,22.81,36,59983.15,2026-07-01,0.1741,0,0,ACTIVE
L703538,C111232,Personal Loan,432500.0,17.33,36,15489.42,2023-08-31,0.5754,0,45,ACTIVE
L703539,C106685,Personal Loan,560400.0,,36,19980.81,2023-01-31,0.3775,0,45,ACTIVE
L703540,C108337,Auto Finance,588900.0,16.37,60,14438.12,2024-07-09,0.3058,0,0,ACTIVE
L703541,C104978,Auto Finance,2977400.0,21.64,60,81624.73,2024-01-09,0.4642,1,15,ACTIVE
L703542,C107957,Auto Finance,682000.0,20.12,60,18114.33,2024-01-11,0.6978,0,15,ACTIVE
L703543,C105041,Personal Loan,179700.0,21.46,36,6813.95,2023-08-19,0.0093,0,0,ACTIVE
L703544,C110739,Auto Finance,550200.0,11.94,60,12221.6,2023-10-12,0.0723,0,7,ACTIVE
L703545,C103951,Credit Card,654500.0,18.19,12,60068.0,2023-03-05,0.56,0,45,ACTIVE
L703546,C109567,Home Finance,1524900.0,18.76,180,25395.01,2022-12-26,0.1737,0,0,ACTIVE
L703547,C107899,Credit Card,354400.0,25.83,12,33824.3,2027-09-02,0.1348,0,7,CLOSED
L703548,C111851,Personal Loan,936400.0,19.32,36,34475.19,2022-03-20,0.1799,0,0,ACTIVE
L703549,C109119,Auto Finance,347400.0,25.29,60,10255.72,2026-12-05,0.2837,0,0,ACTIVE
L703550,C110511,Auto Finance,1585100.0,19.57,60,41617.25,2025-05-25,0.5249,1,0,ACTIVE
L703551,C107185,Credit Card,353900.0,,12,33258.42,2024-12-31,0.3926,1,30,CLOSED
L703552,C107261,Personal Loan,1477300.0,15.23,36,51379.1,2026-01-26,0.1063,0,0,ACTIVE
L703553,C110942,Auto Finance,2489500.0,17.47,60,62500.18,2025-04-11,0.2092,0,0,ACTIVE
L703554,C105452,Personal Loan,339300.0,20.82,36,12751.79,2024-03-21,0.0585,0,0,CLOSED
L703555,C104307,Home Finance,1125100.0,26.59,180,25422.79,2024-01-16,0.0124,0,0,ACTIVE
L703556,C110759,Personal Loan,331000.0,14.84,36,11449.69,2023-07-26,0.49,0,45,ACTIVE
L703557,C103577,Auto Finance,469000.0,23.78,60,13432.35,2025-03-08,0.7812,0,101,DEFAULT
L703558,C102043,Auto Finance,4353000.0,11.82,60,96434.05,2025-06-10,0.1711,1,7,CLOSED
L703559,C106529,Home Finance,7236400.0,19.79,180,125972.13,2025-12-28,0.6355,0,0,ACTIVE
L703560,C108765,Credit Card,326000.0,23.35,12,30721.14,2024-07-03,0.5884,0,0,ACTIVE
L703561,C110958,Personal Loan,868500.0,20.82,36,32639.45,2026-07-07,0.3707,0,7,ACTIVE
L703562,C106145,Personal Loan,534400.0,25.61,36,21419.69,2024-03-02,0.6881,1,45,CLOSED
L703563,C111296,Personal Loan,341100.0,17.53,36,12252.22,2023-07-08,0.3807,0,0,ACTIVE
L703564,C108461,Personal Loan,479300.0,22.19,36,18351.89,2026-07-11,0.485,1,0,ACTIVE
L703565,C105591,Credit Card,31100.0,22.06,12,2907.36,2023-03-08,0.6248,0,30,ACTIVE
L703566,C102462,Personal Loan,1342600.0,22.81,36,51837.01,2026-04-27,0.3673,0,7,ACTIVE
L703567,C109777,Auto Finance,1588500.0,15.88,60,38528.26,2024-01-22,0.4845,0,7,ACTIVE
L703568,C102796,Personal Loan,368000.0,25.51,36,14729.36,2024-04-15,0.3124,2,15,ACTIVE
L703569,C109375,Auto Finance,1970500.0,16.45,60,48390.74,2026-03-22,0.6459,0,0,ACTIVE
L703570,C101067,Credit Card,204500.0,22.77,12,19215.07,2023-07-26,0.304,1,45,ACTIVE
L703571,C110575,Personal Loan,683500.0,18.24,36,24792.27,2026-08-08,0.4087,0,45,ACTIVE
L703572,C104785,Credit Card,321900.0,15.26,12,29093.78,2023-10-02,0.3565,0,0,ACTIVE
L703573,C109869,Personal Loan,1378200.0,20.37,36,51478.09,2027-08-17,0.322,0,0,CLOSED
L703574,C105651,Personal Loan,224600.0,13.75,36,7649.6,2026-01-19,0.3312,0,0,CLOSED
L703575,C105766,Personal Loan,375100.0,21.53,36,14233.17,2022-05-20,0.0833,0,0,CLOSED
L703576,C101783,Personal Loan,949200.0,16.69,36,33696.15,2025-11-04,0.4155,0,0,ACTIVE
L703577,C105068,Auto Finance,1761400.0,15.84,60,42683.27,2026-07-05,0.3267,0,7,ACTIVE
L703578,C101500,Credit Card,193000.0,23.17,12,18169.18,2022-02-28,0.3414,0,0,CLOSED
L703579,C110273,Auto Finance,86500.0,16.5,60,2125.44,2024-02-25,0.0063,0,0,ACTIVE
L703580,C100693,Auto Finance,2889300.0,15.51,60,69511.76,2025-11-14,0.6937,1,0,CLOSED
L703581,C106884,Personal Loan,1006300.0,22.74,36,38816.93,2026-01-24,0.3815,0,30,ACTIVE
L703582,C110292,Auto Finance,1206800.0,18.09,60,30704.21,2024-10-29,0.4061,1,0,CLOSED
L703583,C100700,Personal Loan,2606000.0,17.78,36,93924.13,2026-08-10,0.2206,2,0,ACTIVE
L703584,C100443,Auto Finance,522600.0,21.66,60,14333.42,2025-04-21,0.3197,1,0,ACTIVE
L703585,C101701,Personal Loan,388200.0,21.04,36,14632.53,2023-09-03,0.343,1,30,ACTIVE
L703586,C111627,Personal Loan,888600.0,17.31,36,31816.79,2022-12-25,0.2188,0,0,CLOSED
L703587,C110939,Auto Finance,612800.0,20.95,60,16560.64,2023-11-09,0.1399,1,0,ACTIVE
L703588,C102148,Personal Loan,739200.0,20.4,36,27620.45,2023-03-31,0.2091,0,45,ACTIVE
L703589,C108248,Auto Finance,1092500.0,22.79,60,30665.76,2026-10-20,0.5039,1,0,ACTIVE
L703590,C110980,Personal Loan,274600.0,14.08,36,9397.3,2026-06-26,0.045,0,0,ACTIVE
L703591,C100967,Credit Card,417300.0,18.67,12,38387.82,2024-11-13,0.5176,0,0,CLOSED
L703592,C106277,Auto Finance,614100.0,,60,16527.04,2024-12-22,0.2062,0,0,ACTIVE
L703593,C109095,Auto Finance,296400.0,17.02,60,7369.29,2024-09-25,0.1129,1,45,ACTIVE
L703594,C105865,Home Finance,124800.0,18.19,180,2027.09,2023-07-16,0.608,0,0,ACTIVE
L703595,C111964,Credit Card,230400.0,22.83,12,21653.05,2026-08-27,0.0598,1,0,ACTIVE
L703596,C106057,Credit Card,127700.0,15.16,12,11539.11,2023-10-06,0.4357,0,15,ACTIVE
L703597,C103662,Auto Finance,257400.0,20.23,60,6852.32,2024-10-29,0.3005,0,15,ACTIVE
L703598,C103505,Personal Loan,357900.0,16.58,36,12685.72,2025-06-09,0.3125,0,15,ACTIVE
L703599,C105817,Home Finance,1383500.0,22.63,180,27026.35,2023-12-14,0.0823,0,0,ACTIVE
L703600,C106664,Auto Finance,548800.0,14.83,60,13006.24,2026-05-13,0.5756,0,15,ACTIVE
L703601,C110313,Personal Loan,622700.0,16.73,36,22116.25,2025-03-09,0.6187,0,281,DEFAULT
L703602,C101914,Personal Loan,93700.0,18.13,36,3393.21,2024-04-01,0.4332,0,7,CLOSED
L703603,C107984,Personal Loan,690700.0,20.29,36,25769.7,2027-03-20,0.69,0,30,ACTIVE
L703604,C106614,Personal Loan,457400.0,21.81,36,17422.65,2025-10-28,0.0,0,0,ACTIVE
L703605,C100459,Auto Finance,1652300.0,16.31,60,40452.96,2024-08-08,0.6156,3,30,CLOSED
L703606,C109310,Personal Loan,448500.0,17.59,36,16120.47,2024-08-06,0.2866,0,7,ACTIVE
L703607,C103500,Auto Finance,176300.0,25.71,60,5248.82,2025-01-07,0.1388,0,30,ACTIVE
L703608,C100575,Auto Finance,408200.0,22.9,60,11484.44,2024-03-03,0.255,0,0,ACTIVE
L703609,C105703,Auto Finance,3454800.0,19.9,60,91337.65,2026-03-28,0.7158,2,7,CLOSED
L703610,C107829,Home Finance,1750700.0,25.69,180,38325.87,2026-06-30,0.4044,0,15,ACTIVE
L703611,C109021,Personal Loan,443300.0,21.45,36,16804.24,2022-10-09,0.3304,0,45,ACTIVE
L703612,C107512,Auto Finance,792000.0,22.12,60,21928.39,2026-04-21,0.1487,0,45,ACTIVE
L703613,C100768,Personal Loan,645000.0,23.85,36,25253.9,2026-05-22,0.4117,0,45,CLOSED
L703614,C109228,Personal Loan,763500.0,15.4,36,26616.83,2023-10-12,0.5937,0,45,ACTIVE
L703615,C106359,Personal Loan,661500.0,16.59,36,23448.45,2026-03-17,0.5154,0,0,CLOSED
L703616,C104809,Credit Card,43800.0,18.64,12,4031.26,2024-09-27,0.5556,1,342,DEFAULT
L703617,C105580,Auto Finance,120600.0,19.26,60,3144.71,2025-09-28,0.2161,1,0,ACTIVE
L703618,C101735,Auto Finance,738500.0,18.54,60,18969.95,2023-12-09,0.5316,2,0,ACTIVE
L703619,C102940,Auto Finance,564800.0,20.77,60,15208.08,2025-03-28,0.349,0,15,ACTIVE
L703620,C110378,Auto Finance,2369200.0,18.49,60,60795.03,2025-08-23,0.719,3,0,CLOSED
L703621,C100903,Home Finance,3454100.0,14.82,180,47917.36,2023-09-07,0.0199,0,0,ACTIVE
L703622,C102495,Home Finance,344000.0,18.56,180,5678.51,2025-01-12,0.0337,1,45,CLOSED
L703623,C104539,Auto Finance,1434800.0,14.91,60,34066.59,2026-03-24,0.2905,1,45,ACTIVE
L703624,C111093,Home Finance,351100.0,19.48,180,6031.7,2025-03-02,0.1897,0,7,ACTIVE
L703625,C109373,Auto Finance,1608200.0,21.89,60,44317.45,2024-09-24,0.3743,1,209,DEFAULT
L703626,C104344,Home Finance,474500.0,20.59,180,8540.54,2025-03-27,0.0397,0,7,ACTIVE
L703627,C100029,Auto Finance,934400.0,22.37,60,26003.14,2025-02-21,0.6908,0,30,ACTIVE
L703628,C105383,Auto Finance,721200.0,24.85,60,21104.19,2024-05-20,0.4975,0,0,CLOSED
L703629,C109703,Personal Loan,230800.0,20.08,36,8586.17,2023-02-24,0.8227,0,0,CLOSED
L703630,C103217,Credit Card,184800.0,22.24,12,17317.16,2027-09-17,0.2266,3,0,ACTIVE
L703631,C101742,Credit Card,157600.0,21.14,12,14681.9,2025-10-08,0.154,0,15,ACTIVE
L703632,C105111,Credit Card,136300.0,,12,12398.83,2026-03-16,0.14,0,15,ACTIVE
L703633,C100840,Credit Card,332500.0,17.92,12,30469.37,2024-02-14,0.7683,1,45,CLOSED
L703634,C109586,Credit Card,150100.0,24.27,12,14216.35,2025-10-09,0.1313,0,15,ACTIVE
L703635,C102936,Personal Loan,729400.0,21.08,36,27509.3,2025-07-16,0.1635,0,15,ACTIVE
L703636,C100640,Credit Card,193500.0,12.79,12,17266.71,2024-03-08,0.2354,1,30,ACTIVE
L703637,C102215,Credit Card,292100.0,18.69,12,26875.94,2025-06-03,0.5228,0,0,ACTIVE
L703638,C104570,Personal Loan,600000.0,20.65,36,22499.21,2023-08-10,0.3332,0,0,ACTIVE
L703639,C109544,Auto Finance,1091000.0,23.28,60,30931.71,2026-01-01,0.6834,1,15,ACTIVE
L703640,C111843,Home Finance,168700.0,22.18,180,3238.36,2027-03-29,0.476,0,0,ACTIVE
L703641,C103169,Personal Loan,368400.0,20.38,36,13762.33,2023-10-16,0.3152,1,0,ACTIVE
L703642,C111455,Auto Finance,3756800.0,19.47,60,98427.39,2024-05-14,0.5862,2,0,ACTIVE
L703643,C105492,Personal Loan,110600.0,22.62,36,4257.83,2027-01-11,0.3975,0,45,ACTIVE
L703644,C102509,Home Finance,857200.0,21.15,180,15788.36,2023-12-06,0.4819,1,0,ACTIVE
L703645,C101896,Home Finance,162600.0,,180,3084.59,2025-08-20,0.5339,0,45,ACTIVE
L703646,C110710,Auto Finance,3301100.0,18.54,60,84798.37,2022-12-01,0.361,1,0,ACTIVE
L703647,C101830,Home Finance,5252700.0,,180,90125.49,2023-08-29,0.2312,0,7,ACTIVE
L703648,C102524,Credit Card,599500.0,12.82,12,53494.8,2026-02-13,0.4444,0,15,ACTIVE
